S;N;BOLETO_PROPOSTA;QUALQUER_VALOR;VENCIDO;N;S;S;QUALQUER_VALOR;N;BAIXA_INTEGRAL
S;N;BOLETO_PROPOSTA;QUALQUER_VALOR;VENCIDO;S;N;S;QUALQUER_VALOR;N;BAIXA_INTEGRAL
S;N;BOLETO_PROPOSTA;QUALQUER_VALOR;VENCIDO;S;S;N;QUALQUER_VALOR;N;BAIXA_INTEGRAL
S;N;BOLETO_PROPOSTA;QUALQUER_VALOR;VENCIDO;N;N;S;QUALQUER_VALOR;N;BAIXA_INTEGRAL
S;N;BOLETO_PROPOSTA;QUALQUER_VALOR;VENCIDO;S;N;N;QUALQUER_VALOR;N;BAIXA_INTEGRAL
S;N;BOLETO_PROPOSTA;QUALQUER_VALOR;VENCIDO;N;N;N;QUALQUER_VALOR;N;BAIXA_INTEGRAL
S;N;BOLETO_PROPOSTA;QUALQUER_VALOR;VENCIDO;N;S;N;QUALQUER_VALOR;N;BAIXA_INTEGRAL
S;N;BOLETO_PROPOSTA;ENTRE_MINIMO_MAXIMO;VENCIDO;S;S;S;MINIMO_MAXIMO;N;BAIXA_INTEGRAL
S;N;BOLETO_PROPOSTA;ENTRE_MINIMO_MAXIMO;VENCIDO;N;S;S;MINIMO_MAXIMO;N;BAIXA_INTEGRAL
S;N;BOLETO_PROPOSTA;ENTRE_MINIMO_MAXIMO;VENCIDO;S;N;S;MINIMO_MAXIMO;N;BAIXA_INTEGRAL
S;N;BOLETO_PROPOSTA;ENTRE_MINIMO_MAXIMO;VENCIDO;S;S;N;MINIMO_MAXIMO;N;BAIXA_INTEGRAL
S;N;BOLETO_PROPOSTA;ENTRE_MINIMO_MAXIMO;VENCIDO;N;N;S;MINIMO_MAXIMO;N;BAIXA_INTEGRAL
S;N;BOLETO_PROPOSTA;ENTRE_MINIMO_MAXIMO;VENCIDO;S;N;N;MINIMO_MAXIMO;N;BAIXA_INTEGRAL
S;N;BOLETO_PROPOSTA;ENTRE_MINIMO_MAXIMO;VENCIDO;N;N;N;MINIMO_MAXIMO;N;BAIXA_INTEGRAL
